Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676930634.1596153,0,79434,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220354.0,42,T,4
1676930635.1830153,0,79435,0,GNSS,42.337228333333336,71.0869505,24.5,0.56,671924.3118938312,4689328.6691535255,220355.0,42,T,4
1676930636.195645,0,79436,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220356.0,42,T,4
1676930637.1881874,0,79437,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220357.0,42,T,4
1676930638.1805425,0,79438,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220358.0,42,T,4
1676930639.1974947,0,79439,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220359.0,42,T,4
1676930640.210473,0,79440,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,220400.0,42,T,4
1676930641.176682,0,79441,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220401.0,42,T,4
1676930642.3123944,0,79442,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220402.0,42,T,4
1676930643.1502366,0,79443,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220403.0,42,T,4
1676930644.2383006,0,79444,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220404.0,42,T,4
1676930645.194674,0,79445,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220405.0,42,T,4
1676930646.197813,0,79446,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220406.0,42,T,4
1676930647.1783133,0,79447,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220407.0,42,T,4
1676930648.177963,0,79448,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220408.0,42,T,4
1676930649.1574519,0,79449,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220409.0,42,T,4
1676930650.232125,0,79450,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220410.0,42,T,4
1676930651.188441,0,79451,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.6,671924.3260787171,4689328.650983446,220411.0,42,T,4
1676930652.1656764,0,79452,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.61,671924.3256245108,4689328.669490508,220412.0,42,T,4
1676930653.192266,0,79453,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.6,671924.3256245108,4689328.669490508,220413.0,42,T,4
1676930654.1952424,0,79454,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.6,671924.3256245108,4689328.669490508,220414.0,42,T,4
1676930655.1716666,0,79455,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.6,671924.3256245108,4689328.669490508,220415.0,42,T,4
1676930656.1799586,0,79456,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.6,671924.3256245108,4689328.669490508,220416.0,42,T,4
1676930657.1742072,0,79457,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.61,671924.3260787171,4689328.650983446,220417.0,42,T,4
1676930658.1720524,0,79458,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.63,671924.3256245108,4689328.669490508,220418.0,42,T,4
1676930659.1767516,0,79459,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.61,671924.3256245108,4689328.669490508,220419.0,42,T,4
1676930660.1500392,0,79460,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220420.0,42,T,4
